sequence_id	protein_id	gene_start	gene_end	gene_strand	pfam_id	deepbgc_score	in_cluster
NC_008095.1	NC_008095.1_NC_008095.1_2112	2495934	2497680	-1	PF01590	0.01364	0
NC_008095.1	NC_008095.1_NC_008095.1_2112	2495934	2497680	-1	PF16697	0.01417	0
NC_008095.1	NC_008095.1_NC_008095.1_2112	2495934	2497680	-1	PF00498	0.01723	0
NC_008095.1	NC_008095.1_NC_008095.1_2113	2497991	2500808	1	PF17210	0.01011	0
NC_008095.1	NC_008095.1_NC_008095.1_2113	2497991	2500808	1	PF09430	0.00547	0
NC_008095.1	NC_008095.1_NC_008095.1_2113	2497991	2500808	1	PF08308	0.0054	0
NC_008095.1	NC_008095.1_NC_008095.1_2113	2497991	2500808	1	PF13620	0.00469	0
NC_008095.1	NC_008095.1_NC_008095.1_2113	2497991	2500808	1	PF02369	0.00401	0
NC_008095.1	NC_008095.1_NC_008095.1_2113	2497991	2500808	1	PF14686	0.00482	0
NC_008095.1	NC_008095.1_NC_008095.1_2113	2497991	2500808	1	PF13715	0.004	0
NC_008095.1	NC_008095.1_NC_008095.1_2113	2497991	2500808	1	PF01833	0.0053	0
NC_008095.1	NC_008095.1_NC_008095.1_2113	2497991	2500808	1	PF13540	0.00868	0
NC_008095.1	NC_008095.1_NC_008095.1_2114	2501014	2502175	-1	PF12796	0.00823	0
NC_008095.1	NC_008095.1_NC_008095.1_2114	2501014	2502175	-1	PF00023	0.00615	0
NC_008095.1	NC_008095.1_NC_008095.1_2114	2501014	2502175	-1	PF13857	0.00584	0
NC_008095.1	NC_008095.1_NC_008095.1_2114	2501014	2502175	-1	PF13637	0.00815	0
NC_008095.1	NC_008095.1_NC_008095.1_2115	2502778	2503306	-1	PF09351	0.01844	0
NC_008095.1	NC_008095.1_NC_008095.1_2116	2503470	2504262	1	PF04229	0.06683	0
NC_008095.1	NC_008095.1_NC_008095.1_2118	2505165	2505315	1	PF13551	0.06508	0
NC_008095.1	NC_008095.1_NC_008095.1_2118	2505165	2505315	1	PF13384	0.04505	0
NC_008095.1	NC_008095.1_NC_008095.1_2118	2505165	2505315	1	PF01527	0.02994	0
NC_008095.1	NC_008095.1_NC_008095.1_2118	2505165	2505315	1	PF13518	0.03452	0
NC_008095.1	NC_008095.1_NC_008095.1_2120	2505964	2507503	1	PF08281	0.03805	0
NC_008095.1	NC_008095.1_NC_008095.1_2120	2505964	2507503	1	PF04545	0.02424	0
NC_008095.1	NC_008095.1_NC_008095.1_2120	2505964	2507503	1	PF00665	0.031	0
NC_008095.1	NC_008095.1_NC_008095.1_2121	2507686	2508448	1	PF01695	0.02628	0
NC_008095.1	NC_008095.1_NC_008095.1_2121	2507686	2508448	1	PF00308	0.01544	0
NC_008095.1	NC_008095.1_NC_008095.1_2121	2507686	2508448	1	PF05673	0.01874	0
NC_008095.1	NC_008095.1_NC_008095.1_2121	2507686	2508448	1	PF00158	0.01839	0
NC_008095.1	NC_008095.1_NC_008095.1_2121	2507686	2508448	1	PF14532	0.01791	0
NC_008095.1	NC_008095.1_NC_008095.1_2121	2507686	2508448	1	PF13481	0.0194	0
NC_008095.1	NC_008095.1_NC_008095.1_2121	2507686	2508448	1	PF03969	0.01684	0
NC_008095.1	NC_008095.1_NC_008095.1_2121	2507686	2508448	1	PF13191	0.02876	0
NC_008095.1	NC_008095.1_NC_008095.1_2121	2507686	2508448	1	PF07728	0.02034	0
NC_008095.1	NC_008095.1_NC_008095.1_2121	2507686	2508448	1	PF00004	0.02137	0
NC_008095.1	NC_008095.1_NC_008095.1_2121	2507686	2508448	1	PF13521	0.03436	0
NC_008095.1	NC_008095.1_NC_008095.1_2122	2508548	2511761	1	PF14594	0.0432	0
NC_008095.1	NC_008095.1_NC_008095.1_2124	2512351	2513320	-1	PF13391	0.10191	0
NC_008095.1	NC_008095.1_NC_008095.1_2125	2513590	2513875	1	PF10473	0.05695	0
NC_008095.1	NC_008095.1_NC_008095.1_2126	2513874	2514408	1	PF02557	0.08615	0
NC_008095.1	NC_008095.1_NC_008095.1_2126	2513874	2514408	1	PF13539	0.07412	0
NC_008095.1	NC_008095.1_NC_008095.1_2129	2515459	2516260	1	PF09544	0.16426	0
NC_008095.1	NC_008095.1_NC_008095.1_2130	2516256	2518050	1	PF00069	0.23041	0
NC_008095.1	NC_008095.1_NC_008095.1_2130	2516256	2518050	1	PF07714	0.2485	0
NC_008095.1	NC_008095.1_NC_008095.1_2130	2516256	2518050	1	PF12330	0.2367	0
NC_008095.1	NC_008095.1_NC_008095.1_2130	2516256	2518050	1	PF06293	0.23224	0
NC_008095.1	NC_008095.1_NC_008095.1_2130	2516256	2518050	1	PF01636	0.22587	0
NC_008095.1	NC_008095.1_NC_008095.1_2131	2518202	2519336	1	PF07714	0.23244	0
NC_008095.1	NC_008095.1_NC_008095.1_2131	2518202	2519336	1	PF00069	0.2448	0
NC_008095.1	NC_008095.1_NC_008095.1_2133	2520550	2521516	-1	PF00725	0.22506	0
NC_008095.1	NC_008095.1_NC_008095.1_2133	2520550	2521516	-1	PF02737	0.21198	0
NC_008095.1	NC_008095.1_NC_008095.1_2133	2520550	2521516	-1	PF03446	0.18839	0
NC_008095.1	NC_008095.1_NC_008095.1_2133	2520550	2521516	-1	PF03807	0.19216	0
NC_008095.1	NC_008095.1_NC_008095.1_2133	2520550	2521516	-1	PF02558	0.19906	0
NC_008095.1	NC_008095.1_NC_008095.1_2134	2521726	2522422	1	PF03446	0.21041	0
NC_008095.1	NC_008095.1_NC_008095.1_2134	2521726	2522422	1	PF10727	0.25692	0
NC_008095.1	NC_008095.1_NC_008095.1_2134	2521726	2522422	1	PF02826	0.28329	0
NC_008095.1	NC_008095.1_NC_008095.1_2134	2521726	2522422	1	PF07991	0.2914	0
NC_008095.1	NC_008095.1_NC_008095.1_2134	2521726	2522422	1	PF03807	0.34735	0
NC_008095.1	NC_008095.1_NC_008095.1_2134	2521726	2522422	1	PF02558	0.40654	0
NC_008095.1	NC_008095.1_NC_008095.1_2135	2522503	2522707	-1	PF14243	0.54776	0
NC_008095.1	NC_008095.1_NC_008095.1_2137	2524256	2525123	-1	PF12680	0.55885	0
NC_008095.1	NC_008095.1_NC_008095.1_2137	2524256	2525123	-1	PF04545	0.42258	0
NC_008095.1	NC_008095.1_NC_008095.1_2137	2524256	2525123	-1	PF08281	0.40439	0
NC_008095.1	NC_008095.1_NC_008095.1_2137	2524256	2525123	-1	PF04542	0.30302	0
NC_008095.1	NC_008095.1_NC_008095.1_2138	2525124	2525589	-1	PF02627	0.40176	0
NC_008095.1	NC_008095.1_NC_008095.1_2139	2525797	2527513	-1	PF02310	0.49088	0
NC_008095.1	NC_008095.1_NC_008095.1_2140	2527668	2529021	-1	PF14559	0.43494	0
NC_008095.1	NC_008095.1_NC_008095.1_2140	2527668	2529021	-1	PF13098	0.35807	0
NC_008095.1	NC_008095.1_NC_008095.1_2140	2527668	2529021	-1	PF00085	0.31858	0
NC_008095.1	NC_008095.1_NC_008095.1_2140	2527668	2529021	-1	PF13899	0.32346	0
NC_008095.1	NC_008095.1_NC_008095.1_2141	2529207	2530548	-1	PF07995	0.6451	0
NC_008095.1	NC_008095.1_NC_008095.1_2142	2530894	2531386	-1	PF13564	0.81485	0
NC_008095.1	NC_008095.1_NC_008095.1_2145	2533094	2533490	1	PF07690	0.85093	0
NC_008095.1	NC_008095.1_NC_008095.1_2145	2533094	2533490	1	PF05977	0.83837	0
NC_008095.1	NC_008095.1_NC_008095.1_2147	2534485	2535175	1	PF13370	0.82215	0
NC_008095.1	NC_008095.1_NC_008095.1_2148	2535991	2536330	1	PF06532	0.83388	0
NC_008095.1	NC_008095.1_NC_008095.1_2150	2536777	2537698	-1	PF00932	0.83233	0
NC_008095.1	NC_008095.1_NC_008095.1_2151	2537806	2538793	-1	PF07859	0.86927	0
NC_008095.1	NC_008095.1_NC_008095.1_2154	2541174	2543460	1	PF13088	0.79307	0
NC_008095.1	NC_008095.1_NC_008095.1_2155	2543764	2544349	1	PF04542	0.74775	0
NC_008095.1	NC_008095.1_NC_008095.1_2155	2543764	2544349	1	PF08281	0.7511	0
NC_008095.1	NC_008095.1_NC_008095.1_2158	2545709	2548607	1	PF12770	0.74479	0
NC_008095.1	NC_008095.1_NC_008095.1_2159	2548669	2549326	-1	PF02632	0.51552	0
NC_008095.1	NC_008095.1_NC_008095.1_2160	2549568	2550036	1	PF09917	0.44884	0
NC_008095.1	NC_008095.1_NC_008095.1_2161	2550087	2551572	-1	PF02335	0.41469	0
NC_008095.1	NC_008095.1_NC_008095.1_2161	2550087	2551572	-1	PF14537	0.39784	0
NC_008095.1	NC_008095.1_NC_008095.1_2161	2550087	2551572	-1	PF14522	0.37856	0
NC_008095.1	NC_008095.1_NC_008095.1_2162	2551568	2552105	-1	PF03264	0.40692	0
NC_008095.1	NC_008095.1_NC_008095.1_2164	2552829	2554047	-1	PF07690	0.43964	0
NC_008095.1	NC_008095.1_NC_008095.1_2164	2552829	2554047	-1	PF00083	0.44133	0
NC_008095.1	NC_008095.1_NC_008095.1_2164	2552829	2554047	-1	PF06609	0.44062	0
NC_008095.1	NC_008095.1_NC_008095.1_2165	2554139	2554907	1	PF12833	0.34358	0
NC_008095.1	NC_008095.1_NC_008095.1_2165	2554139	2554907	1	PF00165	0.35671	0
NC_008095.1	NC_008095.1_NC_008095.1_2166	2555383	2555566	1	PF01609	0.34573	0
NC_008095.1	NC_008095.1_NC_008095.1_2168	2557324	2558110	-1	PF12833	0.27804	0
NC_008095.1	NC_008095.1_NC_008095.1_2168	2557324	2558110	-1	PF00165	0.30367	0
NC_008095.1	NC_008095.1_NC_008095.1_2168	2557324	2558110	-1	PF02311	0.35908	0
NC_008095.1	NC_008095.1_NC_008095.1_2168	2557324	2558110	-1	PF07883	0.43633	0
NC_008095.1	NC_008095.1_NC_008095.1_2169	2558180	2559116	1	PF00892	0.37373	0
NC_008095.1	NC_008095.1_NC_008095.1_2171	2559291	2559879	-1	PF13640	0.37429	0
NC_008095.1	NC_008095.1_NC_008095.1_2171	2559291	2559879	-1	PF03336	0.41744	0
NC_008095.1	NC_008095.1_NC_008095.1_2171	2559291	2559879	-1	PF05721	0.57005	0
NC_008095.1	NC_008095.1_NC_008095.1_2172	2560119	2560674	1	PF00005	0.40368	0
NC_008095.1	NC_008095.1_NC_008095.1_2172	2560119	2560674	1	PF13401	0.37565	0
NC_008095.1	NC_008095.1_NC_008095.1_2172	2560119	2560674	1	PF07931	0.37806	0
NC_008095.1	NC_008095.1_NC_008095.1_2172	2560119	2560674	1	PF13191	0.40361	0
NC_008095.1	NC_008095.1_NC_008095.1_2172	2560119	2560674	1	PF13671	0.35419	0
NC_008095.1	NC_008095.1_NC_008095.1_2172	2560119	2560674	1	PF06414	0.42064	0
NC_008095.1	NC_008095.1_NC_008095.1_2172	2560119	2560674	1	PF13238	0.38419	0
NC_008095.1	NC_008095.1_NC_008095.1_2172	2560119	2560674	1	PF00004	0.43222	0
NC_008095.1	NC_008095.1_NC_008095.1_2172	2560119	2560674	1	PF02224	0.41911	0
NC_008095.1	NC_008095.1_NC_008095.1_2174	2560835	2561600	-1	PF12388	0.44563	0
NC_008095.1	NC_008095.1_NC_008095.1_2175	2561733	2562576	1	PF03372	0.44746	0
NC_008095.1	NC_008095.1_NC_008095.1_2176	2562762	2564505	-1	PF06319	0.45767	0
NC_008095.1	NC_008095.1_NC_008095.1_2176	2562762	2564505	-1	PF07969	0.48001	0
NC_008095.1	NC_008095.1_NC_008095.1_2179	2565933	2567166	-1	PF00657	0.55353	0
NC_008095.1	NC_008095.1_NC_008095.1_2179	2565933	2567166	-1	PF13472	0.54651	0
NC_008095.1	NC_008095.1_NC_008095.1_2180	2567507	2568386	-1	PF02882	0.51838	0
NC_008095.1	NC_008095.1_NC_008095.1_2180	2567507	2568386	-1	PF00763	0.43318	0
NC_008095.1	NC_008095.1_NC_008095.1_2181	2568604	2569414	1	PF13444	0.61046	0
NC_008095.1	NC_008095.1_NC_008095.1_2182	2569495	2570179	1	PF14518	0.68222	0
NC_008095.1	NC_008095.1_NC_008095.1_2183	2570271	2570532	1	PF13031	0.46572	0
NC_008095.1	NC_008095.1_NC_008095.1_2184	2570541	2571624	-1	PF00196	0.49985	0
NC_008095.1	NC_008095.1_NC_008095.1_2184	2570541	2571624	-1	PF04545	0.39368	0
NC_008095.1	NC_008095.1_NC_008095.1_2184	2570541	2571624	-1	PF08281	0.44502	0
NC_008095.1	NC_008095.1_NC_008095.1_2184	2570541	2571624	-1	PF13185	0.42522	0
NC_008095.1	NC_008095.1_NC_008095.1_2186	2573518	2574544	1	PF02678	0.45627	0
NC_008095.1	NC_008095.1_NC_008095.1_2186	2573518	2574544	1	PF05726	0.47693	0
NC_008095.1	NC_008095.1_NC_008095.1_2187	2574693	2575953	-1	PF13347	0.52762	0
NC_008095.1	NC_008095.1_NC_008095.1_2187	2574693	2575953	-1	PF07690	0.50569	0
NC_008095.1	NC_008095.1_NC_008095.1_2187	2574693	2575953	-1	PF05977	0.50378	0
NC_008095.1	NC_008095.1_NC_008095.1_2188	2575959	2576508	-1	PF13977	0.43533	0
NC_008095.1	NC_008095.1_NC_008095.1_2188	2575959	2576508	-1	PF00440	0.4737	0
NC_008095.1	NC_008095.1_NC_008095.1_2189	2576800	2577550	1	PF01925	0.34937	0
NC_008095.1	NC_008095.1_NC_008095.1_2190	2577676	2579608	1	PF00149	0.30779	0
NC_008095.1	NC_008095.1_NC_008095.1_2190	2577676	2579608	1	PF02872	0.3126	0
NC_008095.1	NC_008095.1_NC_008095.1_2191	2580270	2580948	1	PF00857	0.48263	0
NC_008095.1	NC_008095.1_NC_008095.1_2192	2580968	2581610	1	PF00857	0.49533	0
NC_008095.1	NC_008095.1_NC_008095.1_2193	2581738	2582308	1	PF03358	0.4114	0
NC_008095.1	NC_008095.1_NC_008095.1_2193	2581738	2582308	1	PF02525	0.4093	0
NC_008095.1	NC_008095.1_NC_008095.1_2194	2582586	2583564	1	PF08240	0.49685	0
NC_008095.1	NC_008095.1_NC_008095.1_2194	2582586	2583564	1	PF00107	0.53283	0
NC_008095.1	NC_008095.1_NC_008095.1_2194	2582586	2583564	1	PF13602	0.54576	0
NC_008095.1	NC_008095.1_NC_008095.1_2195	2583658	2586127	1	PF00271	0.36214	0
NC_008095.1	NC_008095.1_NC_008095.1_2196	2586304	2587897	-1	PF08450	0.48752	0
NC_008095.1	NC_008095.1_NC_008095.1_2197	2588130	2588859	-1	PF13847	0.47785	0
NC_008095.1	NC_008095.1_NC_008095.1_2197	2588130	2588859	-1	PF08003	0.53788	0
NC_008095.1	NC_008095.1_NC_008095.1_2197	2588130	2588859	-1	PF13489	0.60408	0
NC_008095.1	NC_008095.1_NC_008095.1_2197	2588130	2588859	-1	PF02353	0.67006	0
NC_008095.1	NC_008095.1_NC_008095.1_2197	2588130	2588859	-1	PF05175	0.6745	0
NC_008095.1	NC_008095.1_NC_008095.1_2197	2588130	2588859	-1	PF08241	0.77522	0
NC_008095.1	NC_008095.1_NC_008095.1_2197	2588130	2588859	-1	PF01209	0.77501	0
NC_008095.1	NC_008095.1_NC_008095.1_2197	2588130	2588859	-1	PF08242	0.82428	0
NC_008095.1	NC_008095.1_NC_008095.1_2197	2588130	2588859	-1	PF13649	0.80561	0
NC_008095.1	NC_008095.1_NC_008095.1_2197	2588130	2588859	-1	PF07021	0.76374	0
NC_008095.1	NC_008095.1_NC_008095.1_2198	2588940	2591019	-1	PF00015	0.56865	0
NC_008095.1	NC_008095.1_NC_008095.1_2198	2588940	2591019	-1	PF15984	0.59265	0
NC_008095.1	NC_008095.1_NC_008095.1_2198	2588940	2591019	-1	PF07695	0.57594	0
NC_008095.1	NC_008095.1_NC_008095.1_2199	2591359	2592565	-1	PF01209	0.61073	0
NC_008095.1	NC_008095.1_NC_008095.1_2199	2591359	2592565	-1	PF13489	0.59845	0
NC_008095.1	NC_008095.1_NC_008095.1_2199	2591359	2592565	-1	PF13847	0.51941	0
NC_008095.1	NC_008095.1_NC_008095.1_2199	2591359	2592565	-1	PF13578	0.46157	0
NC_008095.1	NC_008095.1_NC_008095.1_2199	2591359	2592565	-1	PF08241	0.38077	0
NC_008095.1	NC_008095.1_NC_008095.1_2199	2591359	2592565	-1	PF08242	0.28865	0
NC_008095.1	NC_008095.1_NC_008095.1_2199	2591359	2592565	-1	PF13649	0.18591	0
NC_008095.1	NC_008095.1_NC_008095.1_2199	2591359	2592565	-1	PF02390	0.10749	0
NC_008095.1	NC_008095.1_NC_008095.1_2199	2591359	2592565	-1	PF06325	0.08285	0
NC_008095.1	NC_008095.1_NC_008095.1_2199	2591359	2592565	-1	PF05175	0.0638	0
NC_008095.1	NC_008095.1_NC_008095.1_2199	2591359	2592565	-1	PF05958	0.07432	0
NC_008095.1	NC_008095.1_NC_008095.1_2200	2592664	2594113	-1	PF08031	0.10374	0
NC_008095.1	NC_008095.1_NC_008095.1_2200	2592664	2594113	-1	PF01565	0.08982	0
NC_008095.1	NC_008095.1_NC_008095.1_2202	2594915	2596997	1	PF00400	0.09936	0
NC_008095.1	NC_008095.1_NC_008095.1_2202	2594915	2596997	1	PF12894	0.11087	0
NC_008095.1	NC_008095.1_NC_008095.1_2203	2597465	2598668	1	PF07396	0.06697	0
NC_008095.1	NC_008095.1_NC_008095.1_2204	2598676	2599861	1	PF02796	0.07145	0
NC_008095.1	NC_008095.1_NC_008095.1_2204	2598676	2599861	1	PF00005	0.05927	0
NC_008095.1	NC_008095.1_NC_008095.1_2204	2598676	2599861	1	PF13555	0.05564	0
NC_008095.1	NC_008095.1_NC_008095.1_2204	2598676	2599861	1	PF13191	0.07272	0
NC_008095.1	NC_008095.1_NC_008095.1_2204	2598676	2599861	1	PF13401	0.06975	0
NC_008095.1	NC_008095.1_NC_008095.1_2204	2598676	2599861	1	PF00571	0.04947	0
NC_008095.1	NC_008095.1_NC_008095.1_2205	2599862	2600696	1	PF00528	0.05451	0
NC_008095.1	NC_008095.1_NC_008095.1_2206	2600692	2601622	1	PF04069	0.03407	0
NC_008095.1	NC_008095.1_NC_008095.1_2206	2600692	2601622	1	PF00497	0.02949	0
NC_008095.1	NC_008095.1_NC_008095.1_2207	2601649	2602675	-1	PF00217	0.01723	0
NC_008095.1	NC_008095.1_NC_008095.1_2207	2601649	2602675	-1	PF02807	0.01976	0
NC_008095.1	NC_008095.1_NC_008095.1_2208	2602993	2604919	-1	PF05576	0.02323	0
NC_008095.1	NC_008095.1_NC_008095.1_2208	2602993	2604919	-1	PF05577	0.025	0
NC_008095.1	NC_008095.1_NC_008095.1_2209	2605119	2606694	1	PF14388	0.01883	0
NC_008095.1	NC_008095.1_NC_008095.1_2209	2605119	2606694	1	PF09346	0.02035	0
NC_008095.1	NC_008095.1_NC_008095.1_2210	2606709	2608200	-1	PF00069	0.02074	0
NC_008095.1	NC_008095.1_NC_008095.1_2210	2606709	2608200	-1	PF07714	0.0156	0
NC_008095.1	NC_008095.1_NC_008095.1_2210	2606709	2608200	-1	PF01636	0.01259	0
NC_008095.1	NC_008095.1_NC_008095.1_2210	2606709	2608200	-1	PF06293	0.0111	0
NC_008095.1	NC_008095.1_NC_008095.1_2211	2608713	2611011	1	PF00085	0.00251	0
NC_008095.1	NC_008095.1_NC_008095.1_2211	2608713	2611011	1	PF04756	0.00138	0
NC_008095.1	NC_008095.1_NC_008095.1_2211	2608713	2611011	1	PF14595	0.00101	0
NC_008095.1	NC_008095.1_NC_008095.1_2211	2608713	2611011	1	PF13098	0.00095	0
NC_008095.1	NC_008095.1_NC_008095.1_2212	2611013	2612435	1	PF09073	0.0013	0
NC_008095.1	NC_008095.1_NC_008095.1_2212	2611013	2612435	1	PF10243	0.00062	0
NC_008095.1	NC_008095.1_NC_008095.1_2212	2611013	2612435	1	PF16697	0.0012	0
NC_008095.1	NC_008095.1_NC_008095.1_2212	2611013	2612435	1	PF00498	0.00183	0
NC_008095.1	NC_008095.1_NC_008095.1_2213	2612452	2615473	-1	PF00271	0.00075	0
NC_008095.1	NC_008095.1_NC_008095.1_2213	2612452	2615473	-1	PF00176	0.00061	0
NC_008095.1	NC_008095.1_NC_008095.1_2213	2612452	2615473	-1	PF04434	0.0013	0
NC_008095.1	NC_008095.1_NC_008095.1_2214	2615564	2617226	-1	PF14559	0.00143	0
NC_008095.1	NC_008095.1_NC_008095.1_2214	2615564	2617226	-1	PF13432	0.0012	0
NC_008095.1	NC_008095.1_NC_008095.1_2214	2615564	2617226	-1	PF07719	0.00165	0
NC_008095.1	NC_008095.1_NC_008095.1_2215	2617542	2619294	1	PF00999	0.00192	0
NC_008095.1	NC_008095.1_NC_008095.1_2215	2617542	2619294	1	PF02254	0.0025	0
NC_008095.1	NC_008095.1_NC_008095.1_2216	2619428	2622896	-1	PF01642	0.00309	0
NC_008095.1	NC_008095.1_NC_008095.1_2216	2619428	2622896	-1	PF03308	0.00268	0
NC_008095.1	NC_008095.1_NC_008095.1_2216	2619428	2622896	-1	PF02492	0.00268	0
NC_008095.1	NC_008095.1_NC_008095.1_2216	2619428	2622896	-1	PF13191	0.0039	0
NC_008095.1	NC_008095.1_NC_008095.1_2216	2619428	2622896	-1	PF02310	0.00551	0
NC_008095.1	NC_008095.1_NC_008095.1_2217	2622972	2623956	-1	PF03308	0.00417	0
NC_008095.1	NC_008095.1_NC_008095.1_2217	2622972	2623956	-1	PF02492	0.00357	0
NC_008095.1	NC_008095.1_NC_008095.1_2217	2622972	2623956	-1	PF01656	0.0042	0
NC_008095.1	NC_008095.1_NC_008095.1_2217	2622972	2623956	-1	PF03029	0.00607	0
NC_008095.1	NC_008095.1_NC_008095.1_2217	2622972	2623956	-1	PF13604	0.00434	0
NC_008095.1	NC_008095.1_NC_008095.1_2217	2622972	2623956	-1	PF13555	0.00564	0
NC_008095.1	NC_008095.1_NC_008095.1_2218	2623952	2626145	-1	PF02310	0.00763	0
NC_008095.1	NC_008095.1_NC_008095.1_2218	2623952	2626145	-1	PF01642	0.00576	0
NC_008095.1	NC_008095.1_NC_008095.1_2219	2626144	2628025	-1	PF01642	0.00733	0
NC_008095.1	NC_008095.1_NC_008095.1_2220	2628105	2628873	-1	PF01693	0.00242	0
NC_008095.1	NC_008095.1_NC_008095.1_2220	2628105	2628873	-1	PF00075	0.0016	0
NC_008095.1	NC_008095.1_NC_008095.1_2220	2628105	2628873	-1	PF13456	0.00107	0
NC_008095.1	NC_008095.1_NC_008095.1_2221	2628928	2629570	-1	PF01323	0.00092	0
NC_008095.1	NC_008095.1_NC_008095.1_2221	2628928	2629570	-1	PF13462	0.00074	0
NC_008095.1	NC_008095.1_NC_008095.1_2221	2628928	2629570	-1	PF13743	0.00121	0
NC_008095.1	NC_008095.1_NC_008095.1_2222	2629722	2630796	-1	PF03060	0.00236	0
NC_008095.1	NC_008095.1_NC_008095.1_2222	2629722	2630796	-1	PF00478	0.00254	0
NC_008095.1	NC_008095.1_NC_008095.1_2222	2629722	2630796	-1	PF01070	0.00288	0
NC_008095.1	NC_008095.1_NC_008095.1_2222	2629722	2630796	-1	PF00977	0.00219	0
NC_008095.1	NC_008095.1_NC_008095.1_2222	2629722	2630796	-1	PF04481	0.00345	0
NC_008095.1	NC_008095.1_NC_008095.1_2223	2630941	2633425	1	PF12704	0.00322	0
NC_008095.1	NC_008095.1_NC_008095.1_2223	2630941	2633425	1	PF02687	0.00404	0
NC_008095.1	NC_008095.1_NC_008095.1_2226	2636686	2637157	-1	PF16571	0.00789	0
NC_008095.1	NC_008095.1_NC_008095.1_2228	2637562	2638648	1	PF03193	0.00489	0
NC_008095.1	NC_008095.1_NC_008095.1_2228	2637562	2638648	1	PF00005	0.00527	0
NC_008095.1	NC_008095.1_NC_008095.1_2228	2637562	2638648	1	PF01926	0.00386	0
NC_008095.1	NC_008095.1_NC_008095.1_2229	2638761	2640129	1	PF16868	0.00358	0
NC_008095.1	NC_008095.1_NC_008095.1_2229	2638761	2640129	1	PF09084	0.00274	0
NC_008095.1	NC_008095.1_NC_008095.1_2229	2638761	2640129	1	PF12974	0.00294	0
NC_008095.1	NC_008095.1_NC_008095.1_2230	2640186	2642286	-1	PF01027	0.00218	0
NC_008095.1	NC_008095.1_NC_008095.1_2232	2643181	2644795	-1	PF13620	0.00222	0
NC_008095.1	NC_008095.1_NC_008095.1_2232	2643181	2644795	-1	PF13715	0.00221	0
NC_008095.1	NC_008095.1_NC_008095.1_2233	2644910	2647370	-1	PF00742	0.0017	0
NC_008095.1	NC_008095.1_NC_008095.1_2233	2644910	2647370	-1	PF03447	0.00132	0
NC_008095.1	NC_008095.1_NC_008095.1_2233	2644910	2647370	-1	PF13840	0.00121	0
NC_008095.1	NC_008095.1_NC_008095.1_2233	2644910	2647370	-1	PF01842	0.0014	0
NC_008095.1	NC_008095.1_NC_008095.1_2233	2644910	2647370	-1	PF00696	0.00176	0
NC_008095.1	NC_008095.1_NC_008095.1_2235	2647769	2648795	-1	PF01384	0.00447	0
NC_008095.1	NC_008095.1_NC_008095.1_2236	2648795	2649422	-1	PF01865	0.00369	0
NC_008095.1	NC_008095.1_NC_008095.1_2237	2649637	2650648	-1	PF13602	0.01136	0
NC_008095.1	NC_008095.1_NC_008095.1_2237	2649637	2650648	-1	PF00107	0.01179	0
NC_008095.1	NC_008095.1_NC_008095.1_2237	2649637	2650648	-1	PF08240	0.01495	0
NC_008095.1	NC_008095.1_NC_008095.1_2238	2650896	2651877	1	PF01207	0.00861	0
NC_008095.1	NC_008095.1_NC_008095.1_2239	2652191	2652908	-1	PF13432	0.00607	0
NC_008095.1	NC_008095.1_NC_008095.1_2239	2652191	2652908	-1	PF13371	0.00823	0
NC_008095.1	NC_008095.1_NC_008095.1_2239	2652191	2652908	-1	PF14559	0.00623	0
NC_008095.1	NC_008095.1_NC_008095.1_2239	2652191	2652908	-1	PF12895	0.00581	0
NC_008095.1	NC_008095.1_NC_008095.1_2239	2652191	2652908	-1	PF13424	0.01107	0
NC_008095.1	NC_008095.1_NC_008095.1_2240	2652918	2654448	-1	PF13336	0.0107	0
NC_008095.1	NC_008095.1_NC_008095.1_2240	2652918	2654448	-1	PF02550	0.01117	0
NC_008095.1	NC_008095.1_NC_008095.1_2241	2654644	2656858	1	PF01432	0.01157	0
NC_008095.1	NC_008095.1_NC_008095.1_2242	2656879	2657698	-1	PF08543	0.00884	0
NC_008095.1	NC_008095.1_NC_008095.1_2242	2656879	2657698	-1	PF00294	0.00779	0
NC_008095.1	NC_008095.1_NC_008095.1_2243	2657738	2659529	-1	PF00704	0.00623	0
NC_008095.1	NC_008095.1_NC_008095.1_2243	2657738	2659529	-1	PF00041	0.00885	0
NC_008095.1	NC_008095.1_NC_008095.1_2244	2659720	2661181	1	PF04389	0.01075	0
NC_008095.1	NC_008095.1_NC_008095.1_2244	2659720	2661181	1	PF01546	0.01011	0
NC_008095.1	NC_008095.1_NC_008095.1_2244	2659720	2661181	1	PF07687	0.01363	0
NC_008095.1	NC_008095.1_NC_008095.1_2245	2661425	2663177	1	PF13948	0.04159	0
NC_008095.1	NC_008095.1_NC_008095.1_2245	2661425	2663177	1	PF07691	0.05435	0
NC_008095.1	NC_008095.1_NC_008095.1_2246	2663323	2664778	1	PF14559	0.05654	0
NC_008095.1	NC_008095.1_NC_008095.1_2246	2663323	2664778	1	PF13428	0.05636	0
NC_008095.1	NC_008095.1_NC_008095.1_2246	2663323	2664778	1	PF13432	0.05179	0
NC_008095.1	NC_008095.1_NC_008095.1_2248	2665703	2666513	-1	PF04672	0.26223	0
NC_008095.1	NC_008095.1_NC_008095.1_2250	2666825	2669051	1	PF07690	0.13982	0
NC_008095.1	NC_008095.1_NC_008095.1_2250	2666825	2669051	1	PF01564	0.09469	0
